ID,ACTION,IS_DELETED
7995365,Client Visit,FALSE
7995366,Client Visit,FALSE
7995367,Client Visit,FALSE
7995368,Client Visit,FALSE
7997856,Client Visit,FALSE
7998007,Client Visit,FALSE
7999228,Client Visit,FALSE
7999400,Client Visit,FALSE
8001828,Client Visit,FALSE
8002342,Client Visit,FALSE
8003993,Client Visit,FALSE
8004012,Client Visit,FALSE
8004013,Client Visit,FALSE
8004014,Client Visit,FALSE
8005825,Client Visit,FALSE
8010390,Client Visit,FALSE
8011023,Client Visit,FALSE
8011048,Client Visit,FALSE
8011234,Client Visit,FALSE
8012532,Client Visit,FALSE
8012534,Client Visit,FALSE
8012535,Client Visit,FALSE
8013624,Client Visit,FALSE
8013803,Client Visit,FALSE
8015842,Client Visit,FALSE
8016766,Client Visit,FALSE
8016799,Client Visit,FALSE
8016849,Client Visit,FALSE
8017784,Client Visit,FALSE
8022682,Client Visit,FALSE
8023136,Client Visit,FALSE
8023258,Client Visit,FALSE
8023978,Client Visit,FALSE
8024049,Client Visit,FALSE
8024593,Client Visit,FALSE
8024594,Client Visit,FALSE
8024595,Client Visit,FALSE
8029170,Client Visit,FALSE
8031064,Client Visit,FALSE
8031208,Client Visit,FALSE
8032230,Client Visit,FALSE
8032231,Client Visit,FALSE
8032232,Client Visit,FALSE
8032233,Client Visit,FALSE
8032234,Client Visit,FALSE
8032235,Client Visit,FALSE
8032236,Client Visit,FALSE
8032858,Client Visit,FALSE
8032884,Client Visit,FALSE
8032959,Client Visit,FALSE
8034036,Client Visit,FALSE
8034090,Client Visit,FALSE
8036516,Client Visit,FALSE
8044045,Client Visit,FALSE
8045024,Client Visit,FALSE
8045025,Client Visit,FALSE
8045026,Client Visit,FALSE
8045027,Client Visit,FALSE
8045028,Client Visit,FALSE
8045033,Client Visit,FALSE
8045611,Client Visit,FALSE
8045612,Client Visit,FALSE
8045821,Client Visit,FALSE
8045822,Client Visit,FALSE
8045823,Client Visit,FALSE
8049707,Client Visit,FALSE
8051181,Client Visit,FALSE
8052672,Client Visit,FALSE
8052777,Client Visit,FALSE
8052862,Client Visit,FALSE
8052910,Client Visit,FALSE
8052993,Client Visit,FALSE
8053021,Client Visit,FALSE
8053038,Client Visit,FALSE
8053060,Client Visit,FALSE
8053181,Client Visit,FALSE
8053238,Client Visit,FALSE
8055535,Client Visit,FALSE
8055766,Client Visit,FALSE
8055865,Client Visit,FALSE
8056175,Client Visit,FALSE
8056256,Client Visit,FALSE
8056331,Client Visit,FALSE
8059258,Client Visit,FALSE
8059291,Client Visit,FALSE
8064102,Client Visit,FALSE
8065404,Client Visit,FALSE
8066016,Client Visit,FALSE
8067773,Client Visit,FALSE
8069866,Client Visit,FALSE
8069867,Client Visit,FALSE
8070064,Client Visit,FALSE
8070144,Client Visit,FALSE
8070241,Client Visit,FALSE
8070300,Client Visit,FALSE
8070401,Client Visit,FALSE
8070456,Client Visit,FALSE
8070548,Client Visit,FALSE
8070668,Client Visit,FALSE
8071832,Client Visit,FALSE
8071833,Client Visit,FALSE
8071881,Client Visit,FALSE
8072819,Client Visit,FALSE
8072864,Client Visit,FALSE
8072906,Client Visit,FALSE
8076682,Client Visit,FALSE
8076683,Client Visit,FALSE
8076684,Client Visit,FALSE
8076809,Client Visit,FALSE
8078667,Client Visit,FALSE
8078703,Client Visit,FALSE
8080467,Client Visit,FALSE
8080468,Client Visit,FALSE
8080469,Client Visit,FALSE
8080562,Client Visit,FALSE
8082115,Client Visit,FALSE
8084357,Client Visit,FALSE
8084414,Client Visit,FALSE
8084501,Client Visit,FALSE
8087884,Client Visit,FALSE
8087888,Client Visit,FALSE
8088383,Client Visit,FALSE
8088387,Client Visit,FALSE
8088456,Client Visit,FALSE
8090113,Client Visit,FALSE
8090114,Client Visit,FALSE
8090835,Client Visit,FALSE
8091193,Client Visit,FALSE
8091293,Client Visit,FALSE
8091294,Client Visit,FALSE
8091295,Client Visit,FALSE
8091296,Client Visit,FALSE
8091623,Client Visit,FALSE
8093303,Client Visit,FALSE
8093378,Client Visit,FALSE
8093478,Client Visit,FALSE
8093492,Client Visit,FALSE
8093952,Client Visit,FALSE
8094446,Client Visit,FALSE
8095477,Client Visit,FALSE
8098762,Client Visit,FALSE
8099565,Client Visit,FALSE
8099597,Client Visit,FALSE
8099598,Client Visit,FALSE
8099629,Client Visit,FALSE
8100830,Client Visit,FALSE
8100870,Client Visit,FALSE
8105057,Client Visit,FALSE
8105461,Client Visit,FALSE
8109305,Client Visit,FALSE
8109306,Client Visit,FALSE
8109307,Client Visit,FALSE
8109308,Client Visit,FALSE
8109539,Client Visit,FALSE
8109540,Client Visit,FALSE
8109541,Client Visit,FALSE
8109542,Client Visit,FALSE
8109545,Client Visit,FALSE
8109549,Client Visit,FALSE
8109550,Client Visit,FALSE
8109609,Client Visit,FALSE
8109610,Client Visit,FALSE
8109611,Client Visit,FALSE
8109612,Client Visit,FALSE
8109613,Client Visit,FALSE
8109656,Client Visit,FALSE
8109708,Client Visit,FALSE
8109759,Client Visit,FALSE
8109798,Client Visit,FALSE
8109866,Client Visit,FALSE
8109889,Client Visit,FALSE
8113164,Client Visit,FALSE
8113629,Client Visit,FALSE
8115005,Client Visit,FALSE
8115006,Client Visit,FALSE
8115167,Client Visit,FALSE
8115168,Client Visit,FALSE
8115169,Client Visit,FALSE
8115232,Client Visit,FALSE
8115233,Client Visit,FALSE
8115234,Client Visit,FALSE
8115243,Client Visit,FALSE
8115244,Client Visit,FALSE
8116438,Client Visit,FALSE
8116439,Client Visit,FALSE
8116440,Client Visit,FALSE
8116441,Client Visit,FALSE
8116442,Client Visit,FALSE
8116443,Client Visit,FALSE
8116723,Client Visit,FALSE
8116769,Client Visit,FALSE
8116770,Client Visit,FALSE
8116771,Client Visit,FALSE
8116774,Client Visit,FALSE
8116775,Client Visit,FALSE
8116776,Client Visit,FALSE
8116778,Client Visit,FALSE
8116779,Client Visit,FALSE
8121356,Client Visit,FALSE
8121360,Client Visit,FALSE
8121653,Client Visit,FALSE
8121654,Client Visit,FALSE
8128618,Client Visit,FALSE
8131235,Client Visit,FALSE
8131247,Client Visit,FALSE
8132528,Client Visit,FALSE
8132529,Client Visit,FALSE
8133213,Client Visit,FALSE
8133421,Client Visit,FALSE
8143215,Client Visit,FALSE
8146831,Client Visit,FALSE
8146841,Client Visit,FALSE
8147360,Client Visit,FALSE
8147402,Client Visit,FALSE
8148952,Client Visit,FALSE
8150609,Client Visit,FALSE
8151854,Client Visit,FALSE
8151929,Client Visit,FALSE
8152054,Client Visit,FALSE
8152094,Client Visit,FALSE
8152102,Client Visit,FALSE
8152203,Client Visit,FALSE
8152275,Client Visit,FALSE
8152278,Client Visit,FALSE
8152286,Client Visit,FALSE
8155276,Client Visit,FALSE
8155277,Client Visit,FALSE
8155954,Client Visit,FALSE
8155955,Client Visit,FALSE
8156224,Client Visit,FALSE
8156664,Client Visit,FALSE
8156665,Client Visit,FALSE
8158570,Client Visit,FALSE
8160604,Client Visit,FALSE
8160605,Client Visit,FALSE
8162381,Client Visit,FALSE
8162452,Client Visit,FALSE
8162756,Client Visit,FALSE
8164165,Client Visit,FALSE
8164166,Client Visit,FALSE
8165757,Client Visit,FALSE
8168232,Client Visit,FALSE
8169997,Client Visit,FALSE
8171817,Client Visit,FALSE
8173441,Client Visit,FALSE
8174087,Client Visit,FALSE
8175846,Client Visit,FALSE
8176520,Client Visit,FALSE
8176521,Client Visit,FALSE
8176522,Client Visit,FALSE
8177202,Client Visit,FALSE
8177209,Client Visit,FALSE
8179279,Client Visit,FALSE
8180140,Client Visit,FALSE
8180141,Client Visit,FALSE
8181237,Client Visit,FALSE
8182207,Client Visit,FALSE
8183323,Client Visit,FALSE
8185933,Client Visit,FALSE
8187270,Client Visit,FALSE
8187418,Client Visit,FALSE
8187939,Client Visit,FALSE
8187940,Client Visit,FALSE
8187941,Client Visit,FALSE
8190683,Client Visit,FALSE
8192685,Client Visit,FALSE
8193961,Client Visit,FALSE
8194115,Client Visit,FALSE
8196202,Client Visit,FALSE
8196203,Client Visit,FALSE
8197040,Client Visit,FALSE
8197121,Client Visit,FALSE
8202272,Client Visit,FALSE
8203354,Client Visit,FALSE
8203589,Client Visit,FALSE
8204406,Client Visit,FALSE
8205891,Client Visit,FALSE
8206237,Client Visit,FALSE
8208457,Client Visit,FALSE
8209063,Client Visit,FALSE
8209957,Client Visit,FALSE
8211278,Client Visit,FALSE
8212005,Client Visit,FALSE
8213045,Client Visit,FALSE
8213959,Client Visit,FALSE
8215449,Client Visit,FALSE
8216069,Client Visit,FALSE
8217353,Client Visit,FALSE
8217571,Client Visit,FALSE
8218875,Client Visit,FALSE
8218876,Client Visit,FALSE
8221140,Client Visit,FALSE
8221141,Client Visit,FALSE
8222019,Client Visit,FALSE
8224576,Client Visit,FALSE
8224577,Client Visit,FALSE
8225736,Client Visit,FALSE
8226597,Client Visit,FALSE
8228045,Client Visit,FALSE
8228742,Client Visit,FALSE
8230331,Client Visit,FALSE
8232883,Client Visit,FALSE
8234041,Client Visit,FALSE
8237287,Client Visit,FALSE
8238062,Client Visit,FALSE
8241513,Client Visit,FALSE
8245624,Client Visit,FALSE
8245716,Client Visit,FALSE
8248224,Client Visit,FALSE
8248886,Client Visit,FALSE
8249163,Client Visit,FALSE
8251841,Client Visit,FALSE
8251842,Client Visit,FALSE
8251976,Client Visit,FALSE
8254157,Client Visit,FALSE
8255644,Client Visit,FALSE
8256863,Client Visit,FALSE
8259861,Client Visit,FALSE
8261080,Client Visit,FALSE
8261317,Client Visit,FALSE
8262305,Client Visit,FALSE
8262495,Client Visit,FALSE
8262889,Client Visit,FALSE
8263432,Client Visit,FALSE
8264100,Client Visit,FALSE
8264377,Client Visit,FALSE
8265777,Client Visit,FALSE
8266230,Client Visit,FALSE
8266378,Client Visit,FALSE
8266492,Client Visit,FALSE
8266905,Client Visit,FALSE
8269803,Client Visit,FALSE
8271441,Client Visit,FALSE
8271442,Client Visit,FALSE
8271498,Client Visit,FALSE
8271499,Client Visit,FALSE
8271929,Client Visit,FALSE
8273545,Client Visit,FALSE
8273919,Client Visit,FALSE
8273922,Client Visit,FALSE
8274897,Client Visit,FALSE
8275083,Client Visit,FALSE
8279547,Client Visit,FALSE
8281407,Client Visit,FALSE
8281613,Client Visit,FALSE
8282471,Client Visit,FALSE
8284254,Client Visit,FALSE
8284336,Client Visit,FALSE
8286012,Client Visit,FALSE
8286022,Client Visit,FALSE
8287146,Client Visit,FALSE
8287968,Client Visit,FALSE
8288563,Client Visit,FALSE
8289122,Client Visit,FALSE
8291562,Client Visit,FALSE
8292129,Client Visit,FALSE
8292641,Client Visit,FALSE
8293506,Client Visit,FALSE
8293591,Client Visit,FALSE
8295314,Client Visit,FALSE
8295413,Client Visit,FALSE
8295613,Client Visit,FALSE
8295886,Client Visit,FALSE
8296842,Client Visit,FALSE
8297240,Client Visit,FALSE
8297617,Client Visit,FALSE
8298423,Client Visit,FALSE
8298686,Client Visit,FALSE
8298692,Client Visit,FALSE
8298742,Client Visit,FALSE
8298745,Client Visit,FALSE
8298898,Client Visit,FALSE
8300002,Client Visit,FALSE
8300280,Client Visit,FALSE
8300305,Client Visit,FALSE
8300325,Client Visit,FALSE
8300350,Client Visit,FALSE
8300362,Client Visit,FALSE
8300372,Client Visit,FALSE
8300373,Client Visit,FALSE
8301457,Client Visit,FALSE
8301458,Client Visit,FALSE
8301468,Client Visit,FALSE
8301470,Client Visit,FALSE
8302226,Client Visit,FALSE
8302230,Client Visit,FALSE
8302974,Client Visit,FALSE
8303064,Client Visit,FALSE
8303608,Client Visit,FALSE
8303774,Client Visit,FALSE
8303926,Client Visit,FALSE
8304565,Client Visit,FALSE
8304774,Client Visit,FALSE
8305056,Client Visit,FALSE
8305577,Client Visit,FALSE
8306035,Client Visit,FALSE
8306135,Client Visit,FALSE
8306824,Client Visit,FALSE
8306911,Client Visit,FALSE
8307331,Client Visit,FALSE
8307664,Client Visit,FALSE
8307782,Client Visit,FALSE
8307783,Client Visit,FALSE
8307939,Client Visit,FALSE
8307949,Client Visit,FALSE
8308017,Client Visit,FALSE
8308048,Client Visit,FALSE
8308061,Client Visit,FALSE
8308071,Client Visit,FALSE
8308269,Client Visit,FALSE
8308275,Client Visit,FALSE
8308329,Client Visit,FALSE
8308547,Client Visit,FALSE
8308749,Client Visit,FALSE
8308857,Client Visit,FALSE
8308951,Client Visit,FALSE
8308985,Client Visit,FALSE
8309419,Client Visit,FALSE
8309551,Client Visit,FALSE
8309559,Client Visit,FALSE
8310679,Client Visit,FALSE
8310794,Client Visit,FALSE
8310838,Client Visit,FALSE
8310889,Client Visit,FALSE
8311077,Client Visit,FALSE
8311128,Client Visit,FALSE
8311130,Client Visit,FALSE
8311143,Client Visit,FALSE
8311852,Client Visit,FALSE
8312124,Client Visit,FALSE
8313329,Client Visit,FALSE
8314512,Client Visit,FALSE
8314542,Client Visit,FALSE
8314547,Client Visit,FALSE
8315113,Client Visit,FALSE
8315150,Client Visit,FALSE
8316183,Client Visit,FALSE
8316198,Client Visit,FALSE
8316260,Client Visit,FALSE
8316546,Client Visit,FALSE
8317186,Client Visit,FALSE
8317454,Client Visit,FALSE
8317517,Client Visit,FALSE
8317699,Client Visit,FALSE
8317827,Client Visit,FALSE
8318342,Client Visit,FALSE
8318371,Client Visit,FALSE
8318731,Client Visit,FALSE
8319102,Client Visit,FALSE
8319826,Client Visit,FALSE
8320615,Client Visit,FALSE
8321387,Client Visit,FALSE
8321388,Client Visit,FALSE
8321888,Client Visit,FALSE
8322546,Client Visit,FALSE
8333243,Client Visit,FALSE
8344166,Client Visit,FALSE
8348403,Client Visit,FALSE
8348639,Client Visit,FALSE
8348680,Client Visit,FALSE
8350354,Client Visit,FALSE
8354480,Client Visit,FALSE
8356266,Client Visit,FALSE
8358658,Client Visit,FALSE
8362566,Client Visit,FALSE
8362953,Client Visit,FALSE
8363062,Client Visit,FALSE
8363748,Client Visit,FALSE
8364058,Client Visit,FALSE
8365076,Client Visit,FALSE
8365190,Client Visit,FALSE
8369872,Client Visit,FALSE
8379942,Client Visit,FALSE
8387431,Client Visit,FALSE
8403402,Client Visit,FALSE
8403718,Client Visit,FALSE
8404024,Client Visit,FALSE
8411287,Client Visit,FALSE
8414457,Client Visit,FALSE
8422535,Client Visit,FALSE
8427303,Client Visit,FALSE
8428501,Client Visit,FALSE
8429339,Client Visit,FALSE
8442965,Client Visit,FALSE
8443589,Client Visit,FALSE
8444162,Client Visit,FALSE
8444163,Client Visit,FALSE
8445586,Client Visit,FALSE
8445622,Client Visit,FALSE
8445636,Client Visit,FALSE
8445838,Client Visit,FALSE
8452753,Client Visit,FALSE
8452754,Client Visit,FALSE
8452804,Client Visit,FALSE
8454806,Client Visit,FALSE
8454855,Client Visit,FALSE
8456417,Client Visit,FALSE
8456821,Client Visit,FALSE
8465644,Client Visit,FALSE
8466170,Client Visit,FALSE
8466616,Client Visit,FALSE
8468941,Client Visit,FALSE
8471634,Client Visit,FALSE
8475327,Client Visit,FALSE
8476863,Client Visit,FALSE
8477115,Client Visit,FALSE
8477934,Client Visit,FALSE
8478728,Client Visit,FALSE
8479359,Client Visit,FALSE
8482438,Client Visit,FALSE
8484126,Client Visit,FALSE
8487608,Client Visit,FALSE
8490945,Client Visit,FALSE
8492015,Client Visit,FALSE
8492569,Client Visit,FALSE
8492746,Client Visit,FALSE
8496268,Client Visit,FALSE
8496500,Client Visit,FALSE
8497643,Client Visit,FALSE
8500202,Client Visit,FALSE
8501508,Client Visit,FALSE
8502870,Client Visit,FALSE
8502877,Client Visit,FALSE
8502897,Client Visit,FALSE
8505065,Client Visit,FALSE
8507316,Client Visit,FALSE
8511161,Client Visit,FALSE
8511491,Client Visit,FALSE
8513938,Client Visit,FALSE
8516885,Client Visit,FALSE
8518249,Client Visit,FALSE
8519941,Client Visit,FALSE
8520132,Client Visit,FALSE
8521196,Client Visit,FALSE
8521197,Client Visit,FALSE
8522043,Client Visit,FALSE
8523752,Client Visit,FALSE
8523925,Client Visit,FALSE
8523935,Client Visit,FALSE
8525899,Client Visit,FALSE
8526666,Client Visit,FALSE
8528401,Client Visit,FALSE
8528691,Client Visit,FALSE
8528853,Client Visit,FALSE
8528866,Client Visit,FALSE
8528869,Client Visit,FALSE
8529649,Client Visit,FALSE
8529689,Client Visit,FALSE
8530325,Client Visit,FALSE
8532863,Client Visit,FALSE
8534123,Client Visit,FALSE
8535403,Client Visit,FALSE
8536337,Client Visit,FALSE
8537086,Client Visit,FALSE
8538671,Client Visit,FALSE
8539557,Client Visit,FALSE
8539630,Client Visit,FALSE
8542069,Client Visit,FALSE
8546846,Client Visit,FALSE
8551121,Client Visit,FALSE
8552113,Client Visit,FALSE
8553150,Client Visit,FALSE
8561114,Client Visit,FALSE
8561791,Client Visit,FALSE
8563707,Client Visit,FALSE
8565001,Client Visit,FALSE
8565174,Client Visit,FALSE
8567545,Client Visit,FALSE
8567546,Client Visit,FALSE
8568469,Client Visit,FALSE
8571416,Client Visit,FALSE
8573241,Client Visit,FALSE
8574379,Client Visit,FALSE
8574521,Client Visit,FALSE
8575707,Client Visit,FALSE
8575710,Client Visit,FALSE
8575751,Client Visit,FALSE
8575767,Client Visit,FALSE
8575800,Client Visit,FALSE
8575822,Client Visit,FALSE
8575834,Client Visit,FALSE
8575842,Client Visit,FALSE
8575939,Client Visit,FALSE
8575959,Client Visit,FALSE
8575975,Client Visit,FALSE
8575995,Client Visit,FALSE
8576013,Client Visit,FALSE
8576569,Client Visit,FALSE
8577720,Client Visit,FALSE
8578806,Client Visit,FALSE
8580206,Client Visit,FALSE
8580450,Client Visit,FALSE
8580777,Client Visit,FALSE
8581088,Client Visit,FALSE
8582075,Client Visit,FALSE
8583867,Client Visit,FALSE
8584731,Client Visit,FALSE
8588543,Client Visit,FALSE
8590187,Client Visit,FALSE
8593010,Client Visit,FALSE
8593011,Client Visit,FALSE
8594322,Client Visit,FALSE
8594906,Client Visit,FALSE
8596086,Client Visit,FALSE
8596187,Client Visit,FALSE
8596537,Client Visit,FALSE
8598875,Client Visit,FALSE
8599025,Client Visit,FALSE
8599067,Client Visit,FALSE
8600838,Client Visit,FALSE
8600868,Client Visit,FALSE
8601571,Client Visit,FALSE
8603775,Client Visit,FALSE
8605577,Client Visit,FALSE
8605931,Client Visit,FALSE
8608796,Client Visit,FALSE
8610143,Client Visit,FALSE
8610551,Client Visit,FALSE
8611921,Client Visit,FALSE
8612325,Client Visit,FALSE
8614317,Client Visit,FALSE
8614487,Client Visit,FALSE
8614533,Client Visit,FALSE
8615676,Client Visit,FALSE
8615739,Client Visit,FALSE
8615857,Client Visit,FALSE
8616933,Client Visit,FALSE
8617827,Client Visit,FALSE
8618825,Client Visit,FALSE
8619089,Client Visit,FALSE
8619090,Client Visit,FALSE
8620175,Client Visit,FALSE
8620642,Client Visit,FALSE
8621058,Client Visit,FALSE
8621260,Client Visit,FALSE
8621429,Client Visit,FALSE
8623103,Client Visit,FALSE
8625071,Client Visit,FALSE
8628931,Client Visit,FALSE
8629947,Client Visit,FALSE
8632708,Client Visit,FALSE
8636739,Client Visit,FALSE
8644030,Client Visit,FALSE
8644206,Client Visit,FALSE
8644412,Client Visit,FALSE
8646914,Client Visit,FALSE
8648030,Client Visit,FALSE
8648879,Client Visit,FALSE
8648955,Client Visit,FALSE
8649026,Client Visit,FALSE
8653184,Client Visit,FALSE
8653413,Client Visit,FALSE
8653508,Client Visit,FALSE
8653528,Client Visit,FALSE
8654399,Client Visit,FALSE
8654442,Client Visit,FALSE
8656095,Client Visit,FALSE
8657354,Client Visit,FALSE
8658929,Client Visit,FALSE
8659443,Client Visit,FALSE
8659453,Client Visit,FALSE
8660406,Client Visit,FALSE
8662518,Client Visit,FALSE
8663160,Client Visit,FALSE
8663423,Client Visit,FALSE
8663586,Client Visit,FALSE
8663906,Client Visit,FALSE
8663965,Client Visit,FALSE
8664610,Client Visit,FALSE
8666167,Client Visit,FALSE
8666769,Client Visit,FALSE
8666926,Client Visit,FALSE
8668298,Client Visit,FALSE
8669232,Client Visit,FALSE
8670117,Client Visit,FALSE
8670773,Client Visit,FALSE
8671039,Client Visit,FALSE
8672098,Client Visit,FALSE
8673179,Client Visit,FALSE
8674016,Client Visit,FALSE
8675054,Client Visit,FALSE
8676788,Client Visit,FALSE
8677916,Client Visit,FALSE
8678435,Client Visit,FALSE
8680354,Client Visit,FALSE
8682139,Client Visit,FALSE
8682726,Client Visit,FALSE
8683798,Client Visit,FALSE
8685383,Client Visit,FALSE
8685386,Client Visit,FALSE
8687279,Client Visit,FALSE
8689770,Client Visit,FALSE
8691246,Client Visit,FALSE
8691547,Client Visit,FALSE
8691729,Client Visit,FALSE
8693288,Client Visit,FALSE
8693662,Client Visit,FALSE
8694225,Client Visit,FALSE
8694523,Client Visit,FALSE
8695102,Client Visit,FALSE
8697130,Client Visit,FALSE
8702172,Client Visit,FALSE
8706188,Client Visit,FALSE
8706630,Client Visit,FALSE
8707000,Client Visit,FALSE
8707145,Client Visit,FALSE
8709178,Client Visit,FALSE
8709240,Client Visit,FALSE
8712144,Client Visit,FALSE
8715720,Client Visit,FALSE
8716243,Client Visit,FALSE
8716244,Client Visit,FALSE
8716245,Client Visit,FALSE
8716496,Client Visit,FALSE
8716497,Client Visit,FALSE
8716498,Client Visit,FALSE
8719331,Client Visit,FALSE
8720192,Client Visit,FALSE
8720527,Client Visit,FALSE
8720662,Client Visit,FALSE
8723558,Client Visit,FALSE
8723753,Client Visit,FALSE
8723904,Client Visit,FALSE
8723918,Client Visit,FALSE
8724726,Client Visit,FALSE
8728548,Client Visit,FALSE
8728578,Client Visit,FALSE
8730901,Client Visit,FALSE
8731070,Client Visit,FALSE
8731071,Client Visit,FALSE
8731101,Client Visit,FALSE
8731890,Client Visit,FALSE
8733897,Client Visit,FALSE
8733898,Client Visit,FALSE
8735687,Client Visit,FALSE
8735731,Client Visit,FALSE
8736081,Client Visit,FALSE
8737461,Client Visit,FALSE
8738339,Client Visit,FALSE
8739399,Client Visit,FALSE
8739460,Client Visit,FALSE
8739491,Client Visit,FALSE
8739499,Client Visit,FALSE
8740743,Client Visit,FALSE
8741120,Client Visit,FALSE
8741121,Client Visit,FALSE
8741176,Client Visit,FALSE
8743281,Client Visit,FALSE
8745779,Client Visit,FALSE
8745956,Client Visit,FALSE
8746788,Client Visit,FALSE
8747171,Client Visit,FALSE
8747207,Client Visit,FALSE
8747422,Client Visit,FALSE
8750343,Client Visit,FALSE
8750815,Client Visit,FALSE
8751169,Client Visit,FALSE
8751339,Client Visit,FALSE
8751713,Client Visit,FALSE
8752375,Client Visit,FALSE
8753669,Client Visit,FALSE
8754113,Client Visit,FALSE
8755238,Client Visit,FALSE
8755371,Client Visit,FALSE
8755654,Client Visit,FALSE
8756107,Client Visit,FALSE
8756279,Client Visit,FALSE
8756973,Client Visit,FALSE
8756982,Client Visit,FALSE
8756989,Client Visit,FALSE
8757036,Client Visit,FALSE
8757443,Client Visit,FALSE
8757471,Client Visit,FALSE
8762376,Client Visit,FALSE
8762425,Client Visit,FALSE
8764903,Client Visit,FALSE
8764934,Client Visit,FALSE
8767961,Client Visit,FALSE
8768433,Client Visit,FALSE
8770179,Client Visit,FALSE
8770272,Client Visit,FALSE
8770916,Client Visit,FALSE
8771034,Client Visit,FALSE
8771206,Client Visit,FALSE
8772235,Client Visit,FALSE
8772371,Client Visit,FALSE
8772372,Client Visit,FALSE
8773707,Client Visit,FALSE
8773708,Client Visit,FALSE
8776302,Client Visit,FALSE
8776388,Client Visit,FALSE
8776474,Client Visit,FALSE
8777813,Client Visit,FALSE
8779544,Client Visit,FALSE
8780926,Client Visit,FALSE
8783411,Client Visit,FALSE
8784481,Client Visit,FALSE
8785610,Client Visit,FALSE
8786528,Client Visit,FALSE
8787938,Client Visit,FALSE
8788234,Client Visit,FALSE
8789562,Client Visit,FALSE
8792853,Client Visit,FALSE
8792933,Client Visit,FALSE
8793172,Client Visit,FALSE
8793462,Client Visit,FALSE
8793539,Client Visit,FALSE
8794286,Client Visit,FALSE
8794399,Client Visit,FALSE
8795047,Client Visit,FALSE
8795321,Client Visit,FALSE
8795603,Client Visit,FALSE
8796104,Client Visit,FALSE
8796181,Client Visit,FALSE
8796291,Client Visit,FALSE
8796569,Client Visit,FALSE
8796750,Client Visit,FALSE
8796757,Client Visit,FALSE
8796760,Client Visit,FALSE
8796766,Client Visit,FALSE
8796989,Client Visit,FALSE
8797203,Client Visit,FALSE
8797204,Client Visit,FALSE
8797205,Client Visit,FALSE
8797308,Client Visit,FALSE
8797652,Client Visit,FALSE
8797819,Client Visit,FALSE
8797828,Client Visit,FALSE
8798699,Client Visit,FALSE
8798955,Client Visit,FALSE
8799561,Client Visit,FALSE
8800912,Client Visit,FALSE
8801038,Client Visit,FALSE
8801986,Client Visit,FALSE
8801987,Client Visit,FALSE
8803183,Client Visit,FALSE
8804343,Client Visit,FALSE
8804900,Client Visit,FALSE
8805033,Client Visit,FALSE
8805228,Client Visit,FALSE
8805668,Client Visit,FALSE
8805873,Client Visit,FALSE
8805902,Client Visit,FALSE
8807287,Client Visit,FALSE
8807499,Client Visit,FALSE
8808171,Client Visit,FALSE
8809171,Client Visit,FALSE
8809320,Client Visit,FALSE
8809534,Client Visit,FALSE
8809814,Client Visit,FALSE
8810506,Client Visit,FALSE
8811425,Client Visit,FALSE
8811538,Client Visit,FALSE
8811905,Client Visit,FALSE
8813413,Client Visit,FALSE
8813424,Client Visit,FALSE
8815050,Client Visit,FALSE
8815329,Client Visit,FALSE
8815432,Client Visit,FALSE
8815465,Client Visit,FALSE
8815466,Client Visit,FALSE
8816165,Client Visit,FALSE
8816992,Client Visit,FALSE
8816993,Client Visit,FALSE
8817028,Client Visit,FALSE
8817410,Client Visit,FALSE
8817828,Client Visit,FALSE
8819218,Client Visit,FALSE
8819244,Client Visit,FALSE
8820240,Client Visit,FALSE
8821815,Client Visit,FALSE
8822355,Client Visit,FALSE
8823414,Client Visit,FALSE
8823593,Client Visit,FALSE
8824406,Client Visit,FALSE
8824711,Client Visit,FALSE
8825648,Client Visit,FALSE
8825704,Client Visit,FALSE
8825931,Client Visit,FALSE
8825956,Client Visit,FALSE
8826019,Client Visit,FALSE
8826041,Client Visit,FALSE
8826590,Client Visit,FALSE
8826769,Client Visit,FALSE
8826770,Client Visit,FALSE
8826807,Client Visit,FALSE
8827108,Client Visit,FALSE
8828484,Client Visit,FALSE
8828485,Client Visit,FALSE
8828486,Client Visit,FALSE
8828487,Client Visit,FALSE
8828662,Client Visit,FALSE
8829950,Client Visit,FALSE
8830126,Client Visit,FALSE
8830402,Client Visit,FALSE
8830460,Client Visit,FALSE
8831218,Client Visit,FALSE
8831442,Client Visit,FALSE
8831460,Client Visit,FALSE
8831593,Client Visit,FALSE
8831596,Client Visit,FALSE
8831604,Client Visit,FALSE
8831620,Client Visit,FALSE
8832140,Client Visit,FALSE
8832284,Client Visit,FALSE
8832392,Client Visit,FALSE
8832458,Client Visit,FALSE
8832462,Client Visit,FALSE
8832679,Client Visit,FALSE
8833162,Client Visit,FALSE
8833352,Client Visit,FALSE
8833353,Client Visit,FALSE
8833754,Client Visit,FALSE
8833863,Client Visit,FALSE
8834041,Client Visit,FALSE
8834077,Client Visit,FALSE
8834206,Client Visit,FALSE
8834936,Client Visit,FALSE
8835001,Client Visit,FALSE
8835007,Client Visit,FALSE
8836260,Client Visit,FALSE
8836333,Client Visit,FALSE
8836672,Client Visit,FALSE
8836724,Client Visit,FALSE
8837117,Client Visit,FALSE
8837210,Client Visit,FALSE
8837211,Client Visit,FALSE
8837480,Client Visit,FALSE
8837544,Client Visit,FALSE
8837560,Client Visit,FALSE
8837723,Client Visit,FALSE
8837980,Client Visit,FALSE
