DATEADDED,ID
2023-09-13T17:40:34.33Z,5735748
2023-09-13T17:39:48.96Z,5966615
2023-09-13T17:36:10.537Z,5966576
2023-09-13T17:33:38.6Z,5966611
2023-09-13T17:32:57.567Z,5966609
2023-09-13T17:27:02.903Z,5630733
2023-09-13T17:22:17.283Z,5960319
2023-09-13T17:21:37.967Z,5966567
2023-09-13T17:15:33.523Z,5966550
2023-09-13T17:11:02.523Z,5961572
2023-09-13T17:11:01.337Z,5966569
2023-09-13T17:08:53.423Z,5838061
2023-09-13T17:04:51.257Z,5796100
2023-09-13T17:01:45.487Z,5213650
2023-09-13T17:00:06.507Z,5633248
2023-09-13T16:58:55.42Z,5769244
2023-09-13T16:56:30.557Z,5257133
2023-09-13T16:51:31.303Z,5758852
2023-09-13T16:51:09.667Z,5959404
2023-09-13T16:43:38.54Z,5597624
2023-09-13T16:40:49.23Z,5115588
2023-09-13T16:39:23.2Z,5891950
2023-09-13T16:28:09.583Z,5777238
2023-09-13T16:23:34.287Z,5966572
2023-09-13T16:19:37.75Z,5620255
2023-09-13T16:11:54.673Z,5966570
2023-09-13T16:08:28.607Z,5738307
2023-09-13T16:05:48.64Z,5949280
2023-09-13T16:01:05.827Z,5966557
2023-09-13T15:58:51.583Z,5772396
2023-09-13T15:58:29.7Z,5966554
2023-09-13T15:54:11.177Z,5822263
2023-09-13T15:52:02.133Z,5966528
2023-09-13T15:47:07.423Z,5157213
2023-09-13T15:44:28.41Z,5095703
2023-09-13T15:42:09.413Z,5884490
2023-09-13T15:40:51.797Z,5626869
2023-09-13T15:40:13.967Z,5250027
2023-09-13T15:35:42.78Z,5965994
2023-09-13T15:34:53.447Z,5165524
2023-09-13T15:32:34.453Z,5966524
2023-09-13T15:31:33.217Z,5810395
2023-09-13T15:27:57.313Z,5782077
2023-09-13T15:24:41.117Z,5715919
2023-09-13T15:24:17.677Z,5966513
2023-09-13T15:24:16.477Z,5265042
2023-09-13T15:22:31.37Z,5799984
2023-09-13T15:16:43.607Z,5587559
2023-09-13T15:14:47.48Z,5966514
2023-09-13T15:14:05.193Z,5190700
2023-09-13T15:14:04.277Z,5839752
2023-09-13T15:10:13.757Z,5125439
2023-09-13T15:10:02.183Z,5809949
2023-09-13T15:08:52.707Z,5129740
2023-09-13T15:08:31.477Z,5842840
2023-09-13T15:07:23.347Z,5939145
2023-09-13T15:05:26.107Z,5966501
2023-09-13T15:03:57.25Z,5966498
2023-09-13T15:01:17.607Z,5966490
2023-09-13T15:01:07.997Z,5953453
2023-09-13T14:58:47.017Z,5966488
2023-09-13T14:58:36.6Z,5966496
2023-09-13T14:56:39.32Z,5966486
2023-09-13T14:56:33.077Z,5966494
2023-09-13T14:49:55.637Z,5841293
2023-09-13T14:49:20.937Z,5966468
2023-09-13T14:48:38.487Z,5966481
2023-09-13T14:47:00.32Z,5966475
2023-09-13T14:46:22.317Z,5966470
2023-09-13T14:46:16.347Z,5215639
2023-09-13T14:44:22.257Z,5692924
2023-09-13T14:42:55.697Z,5966466
2023-09-13T14:41:58.59Z,5213255
2023-09-13T14:39:41.337Z,5966458
2023-09-13T14:34:26.06Z,5966447
2023-09-13T14:31:36.127Z,5205924
2023-09-13T14:31:16.257Z,5711273
2023-09-13T14:30:15.14Z,5926730
2023-09-13T14:30:09.663Z,5877563
2023-09-13T14:28:20.76Z,5263855
2023-09-13T14:25:27.14Z,5769934
2023-09-13T14:21:33.257Z,5291768
2023-09-13T14:21:10.72Z,5966449
2023-09-13T14:16:08.483Z,5966429
2023-09-13T14:15:51.833Z,5289100
2023-09-13T14:12:36.493Z,5752916
2023-09-13T14:12:16.293Z,5966435
2023-09-13T14:01:27.193Z,5966431
2023-09-13T14:01:19.017Z,5966432
2023-09-13T13:58:24.453Z,5966430
2023-09-13T13:52:18.65Z,5634254
2023-09-13T13:47:54.85Z,5966418
2023-09-13T13:46:16.3Z,5209778
2023-09-13T13:45:52.637Z,5853750
2023-09-13T13:45:24.613Z,5966410
2023-09-13T13:43:49.677Z,5680219
2023-09-13T13:42:40.14Z,5966405
2023-09-13T13:40:43.277Z,5966403
2023-09-13T13:40:19.417Z,5787329
2023-09-13T13:38:12.483Z,5838995
2023-09-13T13:26:49.443Z,5966399
2023-09-13T13:25:38.96Z,5966398
2023-09-13T13:24:32.51Z,5920766
2023-09-13T12:58:45.177Z,5966391
2023-09-13T12:51:12.387Z,5966388
2023-09-13T12:29:33.873Z,5236168
2023-09-13T12:23:06.41Z,5587698
2023-09-12T22:56:06.893Z,5966278
2023-09-12T22:45:18.027Z,5966277
2023-09-12T22:43:11.993Z,5966264
2023-09-12T22:42:16.457Z,5966276
2023-09-12T22:38:16.037Z,5777311
2023-09-12T22:37:15.7Z,5966269
2023-09-12T22:35:22.087Z,5966275
2023-09-12T22:34:28.39Z,5966212
2023-09-12T22:23:20.033Z,5724145
2023-09-12T22:16:08.243Z,5761991
2023-09-12T22:15:19.843Z,5493637
2023-09-12T22:13:28.717Z,5882897
2023-09-12T22:12:53.22Z,5199296
2023-09-12T22:12:29.19Z,5966261
2023-09-12T22:11:17.083Z,5653205
2023-09-12T22:08:36.91Z,5939618
2023-09-12T22:06:24.1Z,5966253
2023-09-12T22:04:55.023Z,5645138
2023-09-12T22:01:04.337Z,5562681
2023-09-12T21:57:29.7Z,5957686
2023-09-12T21:51:44.7Z,5966227
2023-09-12T21:49:53.143Z,5966237
2023-09-12T21:49:34.617Z,5235419
2023-09-12T21:48:03.347Z,5164619
2023-09-12T21:46:29.873Z,5408883
2023-09-12T21:43:49.307Z,5865910
2023-09-12T21:36:29.71Z,5859326
2023-09-12T21:36:14.417Z,5730145
2023-09-12T21:34:29.557Z,5965845
2023-09-12T21:28:20.48Z,5566883
2023-09-12T21:28:16.87Z,5215243
2023-09-12T21:27:44.257Z,5966228
2023-09-12T21:27:13.593Z,5966201
2023-09-12T21:23:58.267Z,5737682
2023-09-12T21:17:23.577Z,5836674
2023-09-12T21:16:51.687Z,5808208
2023-09-12T21:11:06.903Z,5966223
2023-09-12T21:08:49.997Z,5801139
2023-09-12T21:08:02.603Z,5965546
2023-09-12T21:05:42.993Z,5700987
2023-09-12T21:05:07.847Z,5966184
2023-09-12T21:02:28.047Z,5723828
2023-09-12T21:01:59.147Z,5190706
2023-09-12T21:01:09.493Z,5966179
2023-09-12T20:57:47.347Z,5966022
2023-09-12T20:57:32.507Z,5932227
2023-09-12T20:55:53.677Z,5966109
2023-09-12T20:55:03.86Z,5966204
2023-09-12T20:53:26.793Z,5713072
2023-09-12T20:49:21.73Z,5383143
2023-09-12T20:46:10.88Z,5830225
2023-09-12T20:46:02.333Z,5966172
2023-09-12T20:44:17.477Z,5703767
2023-09-12T20:39:29.61Z,5832451
2023-09-12T20:39:25.6Z,5966125
2023-09-12T20:36:19.807Z,5357433
2023-09-12T20:35:33.15Z,5766679
2023-09-12T20:33:24.69Z,5966186
2023-09-12T20:31:41.447Z,5808991
2023-09-12T20:29:22.113Z,5966174
2023-09-12T20:28:52.06Z,5966181
2023-09-12T20:26:42.647Z,5966180
2023-09-12T20:19:36.493Z,5207765
2023-09-12T20:16:03.48Z,5966167
2023-09-12T20:15:21.65Z,5814532
2023-09-12T20:12:51.547Z,5246316
2023-09-12T20:09:51.423Z,5966155
2023-09-12T20:08:54.907Z,5779990
2023-09-12T20:05:31.803Z,5966117
2023-09-12T20:02:36.063Z,5966144
2023-09-12T20:01:52.22Z,5838593
2023-09-12T19:59:32.983Z,5966142
2023-09-12T19:58:04.293Z,5709287
2023-09-12T19:57:58.103Z,5908266
2023-09-12T19:57:56.963Z,5856634
2023-09-12T19:57:29.99Z,5590305
2023-09-12T19:55:48.857Z,5181372
2023-09-12T19:55:11.617Z,5716812
2023-09-12T19:54:31.05Z,5966145
2023-09-12T19:54:16.307Z,5966143
2023-09-12T19:51:12.057Z,5966133
2023-09-12T19:49:40.483Z,5798768
2023-09-12T19:47:16.063Z,5684864
2023-09-12T19:44:44.867Z,5641251
2023-09-12T19:44:23.367Z,5714902
2023-09-12T19:42:30.19Z,5200780
2023-09-12T19:41:01.543Z,5727232
2023-09-12T19:39:40.767Z,5966124
2023-09-12T19:39:32.3Z,5602646
2023-09-12T19:37:17.1Z,5743634
2023-09-12T19:33:33.827Z,5654572
2023-09-12T19:32:57.737Z,5611263
2023-09-12T19:27:09.307Z,5846777
2023-09-12T19:25:24.98Z,5965949
2023-09-12T19:24:52.273Z,5966105
2023-09-12T19:20:33.333Z,5966111
2023-09-12T19:15:17.85Z,5655724
2023-09-12T19:10:57.35Z,5292606
2023-09-12T19:09:11.207Z,5966095
2023-09-12T19:06:43.723Z,5240634
2023-09-12T19:04:06.97Z,5966076
2023-09-12T19:02:38.277Z,5966093
2023-09-12T19:02:19.363Z,5626085
2023-09-12T19:02:14.133Z,5966084
2023-09-12T18:59:09.277Z,5966078
2023-09-12T18:58:53.663Z,5157960
2023-09-12T18:58:34.697Z,5966051
2023-09-12T18:58:28.557Z,5946995
2023-09-12T18:57:49.75Z,5845090
2023-09-12T18:55:49.98Z,5966030
2023-09-12T18:54:42.543Z,5966079
2023-09-12T18:53:01.46Z,5187267
2023-09-12T18:52:21.863Z,5966058
2023-09-12T18:50:25.563Z,5163806
2023-09-12T18:50:21.017Z,5227729
2023-09-12T18:50:04.567Z,5966080
2023-09-12T18:49:20.49Z,5966054
2023-09-12T18:46:51.647Z,5966068
2023-09-12T18:46:11.223Z,5115452
2023-09-12T18:45:47.05Z,5966065
2023-09-12T18:43:26.79Z,5961697
2023-09-12T18:41:31.88Z,5770760
2023-09-12T18:40:29.523Z,5966057
2023-09-12T18:40:12.583Z,5966046
2023-09-12T18:37:52.1Z,5966048
2023-09-12T18:35:33.9Z,5965910
2023-09-12T18:31:41.18Z,5652176
2023-09-12T18:30:29.273Z,5966023
2023-09-12T18:28:49.9Z,5733062
2023-09-12T18:28:20.447Z,5966037
2023-09-12T18:28:06.43Z,5263416
2023-09-12T18:27:29.863Z,5965900
2023-09-12T18:27:04.583Z,5111836
2023-09-12T18:26:58.717Z,5965546
2023-09-12T18:26:46.507Z,5966049
2023-09-12T18:25:23.64Z,5229427
2023-09-12T18:24:00.89Z,5813651
2023-09-12T18:23:53.49Z,5966044
2023-09-12T18:23:02.367Z,5823879
2023-09-12T18:22:37.513Z,5966040
2023-09-12T18:20:51.17Z,5647477
2023-09-12T18:17:20.62Z,5966045
2023-09-12T18:07:31.383Z,5966011
2023-09-12T18:02:30.103Z,5892636
2023-09-12T17:59:10.91Z,5965967
2023-09-12T17:58:32.323Z,5830819
2023-09-12T17:57:43.243Z,5966028
2023-09-12T17:57:09.867Z,5966029
2023-09-12T17:55:51.673Z,5966026
2023-09-12T17:55:17.62Z,5866757
2023-09-12T17:54:35.427Z,5966016
2023-09-12T17:54:04.717Z,5965986
2023-09-12T17:50:14.347Z,5482399
2023-09-12T17:48:22.333Z,5966018
2023-09-12T17:46:58.6Z,5492289
2023-09-12T17:46:00.96Z,5765990
2023-09-12T17:46:00.367Z,5966010
2023-09-12T17:34:32.15Z,5841745
2023-09-12T17:32:31.59Z,5605809
2023-09-12T17:31:58.637Z,5680140
2023-09-12T17:31:47.2Z,5883147
2023-09-12T17:31:19.06Z,5749699
2023-09-12T17:31:15.887Z,5966003
2023-09-12T17:25:12.647Z,5965999
2023-09-12T17:23:42.737Z,5965996
2023-09-12T17:20:26.4Z,5685448
2023-09-12T17:17:45.303Z,5105980
2023-09-12T17:16:12.203Z,5965944
2023-09-12T17:14:04.37Z,5965971
2023-09-12T17:13:49.61Z,5098515
2023-09-12T17:11:21.393Z,5145738
2023-09-12T17:09:02.933Z,5965947
2023-09-12T17:08:11.593Z,5591058
2023-09-12T17:05:58.083Z,5965965
2023-09-12T16:57:00.403Z,5965973
2023-09-12T16:55:19.93Z,5785385
2023-09-12T16:26:02.967Z,5965964
2023-09-12T16:24:59.66Z,5965966
2023-09-12T16:23:19.523Z,5965925
2023-09-12T16:20:38.58Z,5186746
2023-09-12T16:16:50.357Z,5833843
2023-09-12T16:07:53.747Z,5113653
2023-09-12T16:04:11.78Z,5965951
2023-09-12T16:01:53.113Z,5195775
2023-09-12T16:01:32.347Z,5911982
2023-09-12T16:00:23.98Z,5965893
2023-09-12T16:00:06.07Z,5708592
2023-09-12T15:58:39.433Z,5965929
2023-09-12T15:58:21.997Z,5917706
2023-09-12T15:58:03.927Z,5965950
2023-09-12T15:53:37.097Z,5811095
2023-09-12T15:53:06.907Z,5810415
2023-09-12T15:50:02.993Z,5482345
2023-09-12T15:49:15.447Z,5965940
2023-09-12T15:41:29.053Z,5965928
2023-09-12T15:40:04.377Z,5778730
2023-09-12T15:39:37.787Z,5111805
2023-09-12T15:36:12.86Z,5178941
2023-09-12T15:31:50.68Z,5648429
2023-09-12T15:30:50.69Z,5965923
2023-09-12T15:30:47.367Z,5946031
2023-09-12T15:29:42.16Z,5172393
2023-09-12T15:27:47.607Z,5799531
2023-09-12T15:24:22.887Z,5965912
2023-09-12T15:23:03.797Z,5965915
2023-09-12T15:22:11.443Z,5965920
2023-09-12T15:22:11.017Z,5661799
2023-09-12T15:21:50.89Z,5746139
2023-09-12T15:20:40.92Z,5965908
2023-09-12T15:19:06.43Z,5965916
2023-09-12T15:18:48.477Z,5965790
2023-09-12T15:16:00.44Z,5965909
2023-09-12T15:05:08.587Z,5925122
2023-09-12T15:04:54.027Z,5371851
2023-09-12T15:04:16.433Z,5965903
2023-09-12T15:04:09.94Z,5965902
2023-09-12T15:02:31.09Z,5965904
2023-09-12T15:02:15.133Z,5600859
2023-09-12T14:57:34.047Z,5965895
2023-09-12T14:57:20.077Z,5965882
2023-09-12T14:57:14.027Z,5925312
2023-09-12T14:56:21.84Z,5435361
2023-09-12T14:54:36.227Z,5965892
2023-09-12T14:49:41.64Z,5965888
2023-09-12T14:48:50.617Z,5965874
2023-09-12T14:48:22.213Z,5591744
2023-09-12T14:46:38.387Z,5148661
2023-09-12T14:44:07.03Z,5901479
2023-09-12T14:41:35.843Z,5965847
2023-09-12T14:41:34.073Z,5800000
2023-09-12T14:32:58.187Z,5965873
2023-09-12T14:32:47.823Z,5965869
2023-09-12T14:32:13.913Z,5965868
2023-09-12T14:32:07.577Z,5965866
2023-09-12T14:30:09.133Z,5192251
2023-09-12T14:24:59.213Z,5836720
2023-09-12T14:24:11.683Z,5965864
2023-09-12T14:23:49.593Z,5267741
2023-09-12T14:23:33Z,5709875
2023-09-12T14:22:53.117Z,5965861
2023-09-12T14:22:42.667Z,5150068
2023-09-12T14:20:42.917Z,5916013
2023-09-12T14:19:48.263Z,5228615
2023-09-12T14:14:21.187Z,5652020
2023-09-12T14:10:59.817Z,5965849
2023-09-12T14:10:06.057Z,5593803
2023-09-12T14:06:22.147Z,5965836
2023-09-12T14:06:07.867Z,5172522
2023-09-12T14:04:41.203Z,5124915
2023-09-12T14:01:45.79Z,5965844
2023-09-12T14:01:14.587Z,5403298
2023-09-12T13:59:09.1Z,5965841
2023-09-12T13:56:44.457Z,5623865
2023-09-12T13:55:03.147Z,5965832
2023-09-12T13:53:48.223Z,5965821
2023-09-12T13:52:20.147Z,5890786
2023-09-12T13:51:55.18Z,5750109
2023-09-12T13:51:32.963Z,5965831
2023-09-12T13:51:18.297Z,5626996
2023-09-12T13:43:32.51Z,5618543
2023-09-12T13:42:54.88Z,5965828
2023-09-12T13:41:55.107Z,5765457
2023-09-12T13:41:35.083Z,5692938
2023-09-12T13:41:10.463Z,5122437
2023-09-12T13:35:53.837Z,5159838
2023-09-12T13:31:29.207Z,5965824
2023-09-12T13:30:06.04Z,5143042
2023-09-12T13:29:08.977Z,5834753
2023-09-12T13:27:58.687Z,5718150
2023-09-12T13:23:56.737Z,5965556
2023-09-12T13:22:58.647Z,5143209
2023-09-12T13:22:45.83Z,5965819
2023-09-12T13:22:32.543Z,5751255
2023-09-12T13:18:21.063Z,5965820
2023-09-12T13:16:50.037Z,5160203
2023-09-12T13:11:44.077Z,5693927
2023-09-12T13:06:24.087Z,5202443
2023-09-12T13:05:23.053Z,5965784
2023-09-12T13:01:14.547Z,5567141
2023-09-12T13:00:56.127Z,5965816
2023-09-12T12:58:52.807Z,5965812
2023-09-12T12:42:50.59Z,5965683
2023-09-12T12:27:26.833Z,5952612
2023-09-12T12:23:00.777Z,5964573
2023-09-12T12:15:52.843Z,5965640
2023-09-12T12:09:32.027Z,5965807
2023-09-12T00:12:42.127Z,5594810
2023-09-11T23:48:06.197Z,5965800
2023-09-11T23:08:55.493Z,5965797
2023-09-11T23:06:58.1Z,5965796
2023-09-11T23:01:28.6Z,5965794
2023-09-11T22:52:21.787Z,5965795
2023-09-11T22:43:56.123Z,5965788
2023-09-11T22:41:40.117Z,5686703
2023-09-11T22:33:21.797Z,5848950
2023-09-11T22:26:24.527Z,5864869
2023-09-11T22:21:40.433Z,5816700
2023-09-11T22:17:29.227Z,5807082
2023-09-11T22:06:42.823Z,5686312
2023-09-11T22:06:32.617Z,5965768
2023-09-11T22:05:36.357Z,5965779
2023-09-11T22:00:02.457Z,5965777
2023-09-11T21:58:06.25Z,5965773
2023-09-11T21:57:09.393Z,5188480
2023-09-11T21:54:19.197Z,5124712
2023-09-11T21:54:08.277Z,5965767
2023-09-11T21:53:27.837Z,5904547
2023-09-11T21:51:03.417Z,5965734
2023-09-11T21:47:24.97Z,5965765
2023-09-11T21:47:14Z,5965011
2023-09-11T21:44:17.553Z,5965758
2023-09-11T21:40:21.313Z,5965632
2023-09-11T21:39:57.887Z,5965086
2023-09-11T21:39:25.067Z,5734105
2023-09-11T21:39:24.087Z,5947428
2023-09-11T21:38:10.73Z,5588939
2023-09-11T21:37:41.297Z,5965752
2023-09-11T21:37:23.463Z,5965754
2023-09-11T21:34:54.897Z,5832183
2023-09-11T21:33:37.877Z,5965351
2023-09-11T21:33:27.853Z,5965757
2023-09-11T21:33:00.42Z,5965756
2023-09-11T21:32:48.2Z,5277811
2023-09-11T21:29:45.423Z,5965626
2023-09-11T21:28:18.113Z,5621927
2023-09-11T21:28:01.697Z,5745398
2023-09-11T21:27:35.543Z,5245714
2023-09-11T21:26:09.02Z,5965737
2023-09-11T21:25:55.333Z,5965736
2023-09-11T21:25:26.347Z,5965747
2023-09-11T21:24:07.043Z,5620244
2023-09-11T21:21:39.3Z,5965729
2023-09-11T21:20:31.973Z,5134635
2023-09-11T21:19:37.14Z,5965735
2023-09-11T21:18:16.087Z,5159711
2023-09-11T21:17:51.76Z,5965668
2023-09-11T21:17:44.59Z,5965703
2023-09-11T21:16:25.867Z,5965636
2023-09-11T21:13:48.023Z,5818354
2023-09-11T21:13:46.67Z,5641659
2023-09-11T21:12:00.34Z,5259098
2023-09-11T21:11:21.357Z,5965722
2023-09-11T21:07:29.907Z,5965723
2023-09-11T21:05:30.107Z,5965715
2023-09-11T21:05:28.357Z,5965711
2023-09-11T21:00:28.737Z,5590768
2023-09-11T20:58:45.493Z,5596576
2023-09-11T20:56:32.943Z,5965702
2023-09-11T20:56:00.16Z,5170144
2023-09-11T20:54:10.317Z,5911606
2023-09-11T20:52:33.807Z,5965696
2023-09-11T20:49:26.907Z,5965691
2023-09-11T20:49:15.163Z,5098471
2023-09-11T20:48:51.33Z,5965713
2023-09-11T20:46:53.913Z,5965693
2023-09-11T20:44:22.357Z,5154862
2023-09-11T20:44:17.28Z,5425376
2023-09-11T20:41:09.81Z,5752810
2023-09-11T20:38:59.397Z,5965700
2023-09-11T20:37:21.34Z,5425376
2023-09-11T20:35:39.553Z,5113760
2023-09-11T20:32:23.007Z,5965654
2023-09-11T20:29:53.927Z,5780172
2023-09-11T20:28:55.72Z,5963866
2023-09-11T20:27:43.437Z,5965667
2023-09-11T20:26:54.157Z,5965652
2023-09-11T20:25:31.087Z,5965670
2023-09-11T20:20:25.973Z,5965666
2023-09-11T20:19:08.673Z,5692472
2023-09-11T20:17:14.767Z,5965659
2023-09-11T20:13:45.77Z,5965663
2023-09-11T20:13:45.593Z,5906489
2023-09-11T20:12:26.523Z,5640978
2023-09-11T20:12:15.357Z,5965664
2023-09-11T20:08:44.757Z,5319749
2023-09-11T20:07:14.653Z,5942270
2023-09-11T20:06:18.66Z,5319096
2023-09-11T20:05:05.463Z,5965648
2023-09-11T20:05:03.57Z,5965641
2023-09-11T19:58:00.663Z,5965637
2023-09-11T19:57:36.84Z,5810745
2023-09-11T19:56:31.947Z,5848627
2023-09-11T19:54:21.2Z,5965630
2023-09-11T19:53:35.837Z,5904555
2023-09-11T19:53:20.067Z,5965628
2023-09-11T19:52:25.423Z,5785995
2023-09-11T19:52:07.81Z,5965630
2023-09-11T19:52:00.467Z,5662306
2023-09-11T19:49:44.99Z,5965631
2023-09-11T19:45:18.903Z,5965627
2023-09-11T19:45:05.66Z,5965599
2023-09-11T19:44:58.857Z,5233909
2023-09-11T19:44:18.23Z,5146217
2023-09-11T19:43:09.513Z,5965619
2023-09-11T19:38:27.66Z,5965620
2023-09-11T19:38:09.147Z,5744753
2023-09-11T19:36:08.07Z,5965622
2023-09-11T19:33:41.773Z,5736003
2023-09-11T19:33:19.847Z,5958102
2023-09-11T19:32:08.527Z,5957232
2023-09-11T19:31:57.223Z,5965612
2023-09-11T19:31:17.853Z,5965044
2023-09-11T19:28:09.247Z,5878231
2023-09-11T19:24:18.67Z,5687507
2023-09-11T19:23:53.687Z,5965616
2023-09-11T19:21:08.87Z,5965611
2023-09-11T19:19:20.043Z,5965610
2023-09-11T19:19:05.823Z,5965608
2023-09-11T19:18:25.51Z,5685808
2023-09-11T19:16:54.52Z,5965596
2023-09-11T19:16:30.89Z,5965588
2023-09-11T19:13:29.4Z,5810400
2023-09-11T19:12:09.89Z,5252237
2023-09-11T19:10:14.72Z,5965582
2023-09-11T19:09:57.92Z,5118905
2023-09-11T19:05:42.063Z,5752802
2023-09-11T18:59:32.587Z,5940908
2023-09-11T18:59:28.707Z,5965583
2023-09-11T18:58:20.61Z,5965569
2023-09-11T18:51:52.937Z,5965570
2023-09-11T18:51:00.803Z,5283914
2023-09-11T18:50:47.55Z,5965565
2023-09-11T18:48:12.843Z,5965563
2023-09-11T18:47:42.337Z,5965571
2023-09-11T18:47:24.84Z,5199544
2023-09-11T18:39:39.417Z,5965561
2023-09-11T18:38:41.277Z,5646744
2023-09-11T18:33:19.637Z,5312722
2023-09-11T18:33:07.607Z,5943259
2023-09-11T18:32:21.357Z,5965521
2023-09-11T18:28:28.847Z,5965547
2023-09-11T18:27:29.083Z,5965536
2023-09-11T18:27:02.857Z,5838719
2023-09-11T18:25:26.33Z,5531977
2023-09-11T18:25:21.497Z,5965399
2023-09-11T18:24:31.497Z,5875116
2023-09-11T18:22:59.28Z,5965524
2023-09-11T18:21:36.863Z,5098342
2023-09-11T18:20:45.607Z,5965533
2023-09-11T18:17:35.247Z,5965539
2023-09-11T18:16:51.78Z,5843762
2023-09-11T18:16:27.337Z,5631373
2023-09-11T18:15:46.553Z,5965522
2023-09-11T18:15:36.357Z,5374031
2023-09-11T18:15:23.423Z,5965523
2023-09-11T18:12:40.207Z,5764793
2023-09-11T18:11:03.187Z,5965525
2023-09-11T18:07:53.537Z,5263020
2023-09-11T18:07:46.757Z,5965519
2023-09-11T18:03:56.587Z,5725334
2023-09-11T18:01:20.35Z,5965502
2023-09-11T18:00:40.067Z,5828298
2023-09-11T18:00:12.017Z,5762754
2023-09-11T17:59:59.367Z,5479263
2023-09-11T17:59:28.38Z,5695341
2023-09-11T17:56:13.957Z,5860061
2023-09-11T17:55:36.937Z,5965498
2023-09-11T17:54:02.943Z,5965506
2023-09-11T17:53:45.183Z,5146777
2023-09-11T17:53:29.253Z,5906093
2023-09-11T17:52:34.617Z,5862253
2023-09-11T17:52:34.617Z,5210650
2023-09-11T17:51:58.947Z,5965429
2023-09-11T17:48:43.49Z,5965504
2023-09-11T17:41:26.487Z,5811095
2023-09-11T17:39:46.187Z,5965494
2023-09-11T17:39:39.93Z,5965492
2023-09-11T17:38:26.943Z,5965500
2023-09-11T17:34:06.99Z,5871194
2023-09-11T17:33:23.487Z,5965487
2023-09-11T17:31:53.723Z,5965471
2023-09-11T17:30:18.41Z,5965488
2023-09-11T17:30:04.263Z,5184649
2023-09-11T17:29:24.473Z,5965475
2023-09-11T17:25:21.15Z,5965486
2023-09-11T17:25:02.897Z,5880527
2023-09-11T17:15:07.773Z,5783318
2023-09-11T17:14:46.71Z,5804784
2023-09-11T17:13:58.763Z,5880166
2023-09-11T17:12:00.177Z,5965473
2023-09-11T17:11:51.62Z,5964918
2023-09-11T17:10:40.11Z,5202188
2023-09-11T17:09:22.153Z,5965469
2023-09-11T17:05:57.977Z,5965470
2023-09-11T17:03:46.347Z,5158549
2023-09-11T17:03:44.703Z,5965310
2023-09-11T17:00:09.86Z,5678059
2023-09-11T16:57:50.797Z,5965457
2023-09-11T16:57:42.733Z,5965463
2023-09-11T16:57:08.057Z,5600788
2023-09-11T16:51:46.27Z,5965459
2023-09-11T16:50:46.537Z,5805660
2023-09-11T16:44:36.703Z,5094520
2023-09-11T16:41:30.623Z,5323935
2023-09-11T16:31:38.257Z,5229532
2023-09-11T16:21:53.987Z,5752365
2023-09-11T16:17:42.6Z,5880905
2023-09-11T16:10:08.737Z,5209439
2023-09-11T16:07:54.627Z,5965439
2023-09-11T16:05:41.747Z,5217098
2023-09-11T16:03:59.167Z,5174452
2023-09-11T16:00:02.543Z,5175932
2023-09-11T15:59:56.683Z,5965433
2023-09-11T15:58:53.137Z,5841063
2023-09-11T15:58:52.263Z,5955323
2023-09-11T15:58:02.82Z,5757405
2023-09-11T15:55:34.083Z,5862560
2023-09-11T15:55:02.023Z,5965411
2023-09-11T15:52:20.28Z,5675811
2023-09-11T15:51:40.39Z,5965426
2023-09-11T15:48:02.11Z,5965418
2023-09-11T15:47:47.117Z,5965414
2023-09-11T15:46:17.54Z,5649281
2023-09-11T15:41:59.913Z,5965386
2023-09-11T15:40:02.147Z,5965403
2023-09-11T15:38:25.747Z,5965408
2023-09-11T15:37:48.843Z,5242542
2023-09-11T15:36:27.133Z,5965406
2023-09-11T15:35:35.943Z,5234777
2023-09-11T15:35:13.613Z,5390269
2023-09-11T15:34:58.76Z,5124712
2023-09-11T15:34:55.097Z,5965402
2023-09-11T15:31:21.597Z,5965377
2023-09-11T15:31:10.99Z,5864942
2023-09-11T15:30:35.307Z,5965400
2023-09-11T15:30:00.447Z,5867632
2023-09-11T15:29:46.817Z,5903411
2023-09-11T15:26:23.113Z,5965383
2023-09-11T15:25:49.773Z,5750156
2023-09-11T15:23:04.113Z,5662284
2023-09-11T15:21:28.763Z,5965388
2023-09-11T15:20:18.883Z,5891600
2023-09-11T15:19:58.047Z,5965395
2023-09-11T15:17:33.54Z,5710123
2023-09-11T15:15:48.763Z,5965391
2023-09-11T15:09:41.04Z,5820386
2023-09-11T15:07:34.87Z,5965378
2023-09-11T15:01:25.517Z,5965380
2023-09-11T15:01:22.263Z,5267699
2023-09-11T14:59:16.63Z,5749446
2023-09-11T14:59:12.38Z,5269769
2023-09-11T14:58:25.553Z,5965372
2023-09-11T14:58:19.347Z,5780307
2023-09-11T14:55:07.54Z,5894889
2023-09-11T14:53:35.3Z,5965374
2023-09-11T14:51:56.52Z,5627242
2023-09-11T14:50:25.07Z,5965370
2023-09-11T14:49:32.157Z,5855003
2023-09-11T14:49:32Z,5330402
2023-09-11T14:45:28.41Z,5965363
2023-09-11T14:45:27.167Z,5965339
2023-09-11T14:41:47.59Z,5965368
2023-09-11T14:38:28.257Z,5217382
2023-09-11T14:36:45.817Z,5965362
2023-09-11T14:35:33.263Z,5965353
2023-09-11T14:35:28.237Z,5965352
2023-09-11T14:35:07.01Z,5896393
2023-09-11T14:28:42.037Z,5293035
2023-09-11T14:28:31.067Z,5207774
