ID,OWNER
150587,5178402
150590,5194129
150591,5194129
150592,5123395
150596,5579117
150597,5178402
150598,5579117
150602,5234088
150604,5289758
150608,5077656
150610,5170096
150611,5194129
150615,5289758
150618,5117945
150623,5177289
150625,5091475
150632,5194129
150640,5105844
150644,5283167
150645,5178402
150646,5096477
150650,5192835
150654,5289758
150655,5162263
150658,5162263
150660,5168980
150663,5168980
150667,5168980
150669,5131377
150671,5128224
150672,5178402
150678,5162232
150680,5162232
150689,5168916
150690,5128224
150691,5111564
150692,5162263
150693,5128224
150695,5579117
150702,5096477
150703,5117945
150704,5178402
150707,5170096
150708,5096477
150710,5194289
150712,5149480
150718,5131377
150729,5234088
150732,5077656
150733,5177289
150736,5149490
150737,5149490
150738,5234088
150741,5171197
150746,5149490
150752,5121368
150753,5095928
150754,5166803
150755,5289758
150756,5200408
150757,5091475
150758,5194143
150760,5077656
150761,5289423
150762,5168980
150764,5178402
150776,5289916
150778,5234088
150779,5128224
150780,5234088
150787,5283167
150792,5123395
150793,5194289
150794,5289423
150797,5077656
150799,5166803
150801,5192835
150803,5117945
150804,5289423
150806,5077656
150809,5123395
150813,5200408
150814,5289077
150815,5194129
150817,5096477
150818,5163597
150821,5117945
150824,5106032
150825,5168980
150830,5289758
150832,5131377
150834,5162263
150835,5131377
150837,5131377
150839,5162263
150841,5123395
150843,5234088
150846,5077656
150848,5168916
150849,5289916
150852,5156805
150853,5121368
150854,5128224
150855,5162232
150867,5121368
150868,5149490
150869,5168980
150870,5231856
150872,5231856
150873,5231856
150874,5149490
150876,5194129
150879,5077656
150884,5242509
150889,5207205
150890,5131377
150891,5131377
150892,5131377
150893,5194289
150894,5178402
150895,5194289
150896,5178402
150900,5194289
150902,5162232
150903,5166803
150905,5289423
150906,5171197
150909,5149480
150912,5289423
150913,5289423
150915,5111564
150916,5111564
150919,5194129
150922,5170096
150926,5156805
150928,5178402
150929,5178402
150931,5178402
150932,5178402
150933,5178402
150934,5178402
150935,5178402
150936,5178402
150937,5192835
150940,5131377
150942,5131377
150945,5207205
150946,5111564
150954,5242509
150956,5289397
150958,5166803
150959,5289758
150961,5123395
150966,5111564
150967,5194289
150969,5178402
150971,5289758
150974,5194289
150975,5077656
150976,5077656
150980,5171197
150985,5128224
150986,5289397
150987,5077656
150988,5168916
150989,5289397
150991,5289077
150993,5117945
151000,5106032
151006,5194143
151008,5289758
151012,5284905
151016,5244076
151018,5178402
151021,5168980
151022,5231856
151023,5149490
151025,5289758
151026,5289758
151027,5168916
151033,5579117
151034,5194129
151036,5128224
151037,5128224
151039,5106032
151042,5289758
151043,5579117
151044,5166803
151045,5128224
151051,5162232
151052,5111564
151055,5194289
151060,5234088
151063,5156805
151069,5242509
151072,5177289
151073,5207205
151074,5171197
151075,5123395
151076,5171197
151077,5171197
151081,5579117
151082,5194289
151084,5149480
151088,5194129
151089,5162263
151090,5283167
151095,5168980
151096,5177289
151102,5231856
151103,5121368
151104,5289916
151105,5289916
151106,5194138
151108,5171197
151109,5194138
151111,5177289
151112,5283167
151113,5111564
151115,5234088
151117,5283167
151118,5194143
151119,5123395
151120,5289397
151121,5194129
151122,5289397
151126,5289758
151127,5102794
151128,5117945
151129,5102794
151130,5117945
151131,5102794
151132,5117945
151134,5128224
151135,5194289
151136,5162263
151140,5289397
151141,5194289
151147,5162232
151148,5162232
151149,5123395
151152,5168916
151153,5207205
151157,5149480
151159,5128224
151163,5194138
151164,5207205
151168,5207205
151169,5105844
151172,5096477
151173,5096477
151174,5171197
151177,5289759
151178,5156805
151181,5192835
151183,5192835
151186,5283167
151195,5194129
151197,5289423
151198,5194138
151199,5162263
151200,5194143
151201,5289758
151203,5234088
151206,5170096
151207,5234088
151210,5194138
151211,5234088
151212,5283167
151213,5207205
151214,5283167
151215,5194138
151217,5162263
151218,5162263
151220,5162232
151221,5289758
151223,5123395
151224,5289758
151225,5289758
151226,5289758
151227,5289758
151228,5289758
151229,5289758
151230,5289758
151231,5289758
151232,5289758
151233,5111564
151234,5194289
151237,5194289
151239,5168980
151241,5111564
151251,5177289
151257,5208930
151259,5194129
151264,5289758
151268,5244076
151269,5077656
151272,5170096
151273,5289758
151274,5289758
151275,5289758
151276,5289758
151277,5289758
151278,5289758
151279,5289758
151280,5156805
151282,5111564
151283,5168916
151284,5289752
151293,5283803
151297,5283167
151299,5149490
151300,5200408
151302,5289758
151306,5108890
151307,5242509
151310,5177289
151311,5289758
151314,5289077
151318,5289758
151319,5289758
151320,5289758
151322,5231856
151324,5123395
151325,5128224
151326,5250331
151328,5162263
151330,5200408
151331,5289758
151332,5168916
151335,5289758
151336,5289758
151337,5156805
151338,5166803
151341,5579117
151343,5289397
151344,5194129
151345,5244076
151346,5077656
151349,5131377
151352,5131377
151354,5091475
151356,5131377
151357,5123395
151358,5156805
151359,5123395
151362,5156805
151363,5102794
151365,5171873
151366,5171873
151367,5149490
151368,5171873
151372,5283167
151377,5234088
151378,5156805
151379,5162263
151388,5194129
151389,5194129
151392,5171873
151394,5171197
151396,5289397
151397,5149490
151398,5283167
151399,5091475
151400,5128224
151402,5234088
151403,5171197
151404,5168980
151408,5131377
151412,5162232
151418,5162232
151420,5117945
151424,5289758
151425,5289758
151427,5077656
151434,5242509
151440,5128224
151441,5194289
151442,5171873
151444,5289758
151445,5289758
151448,5162232
151451,5149490
151452,5283167
151453,5289758
151454,5289758
151461,5171197
151464,5117945
151466,5231856
151467,5123395
151469,5166803
151476,5077656
151480,5117945
151482,5162232
151484,5200408
151488,5289758
151489,5289758
151497,5091475
151499,5194129
151505,5234088
151506,5156805
151507,5194129
151509,5171197
151510,5171197
151511,5171197
151513,5289423
151514,5121368
151518,5289423
151519,5289397
151531,5242509
151533,5289758
151535,5096477
151537,5194289
151539,5171873
151543,5283167
151544,5283167
151547,5177289
151549,5194289
151550,5283167
151552,5192835
151553,5194289
151554,5194289
151556,5194143
151558,5096477
151560,5149480
151570,5579117
151574,5091475
151576,5096477
151580,5234088
151583,5579117
151585,5194138
151587,5168916
151589,5194138
151590,5162263
151591,5123395
151592,5194289
151594,5168916
151595,5149480
151597,5077656
151598,5178402
151602,5289423
151606,5208930
151607,5208930
151608,5168916
151612,5162263
151613,5128224
151615,5284905
151616,5194289
151617,5171197
151618,5170096
151622,5077656
151624,5095928
151625,5131377
151627,5194138
151629,5123395
151631,5096477
151634,5289758
151635,5149490
151636,5096477
151637,5096477
151638,5077656
151641,5289758
151645,5208382
151646,5096477
151649,5149480
151656,5231856
151659,5131377
151660,5283167
151661,5289397
151663,5283803
151664,5283803
151665,5586344
151666,5194143
151667,5289758
151668,5123395
151677,5289758
151681,5242509
151686,5166803
151688,5162263
151696,5166803
151698,5102794
151701,5091475
151704,5091475
151707,5077656
151715,5208930
151718,5289758
151724,5105844
151726,5207205
151727,5077656
151729,5105844
151730,5192835
151731,5128224
151736,5289423
151740,5242509
151741,5242509
151742,5171197
151750,5123395
151757,5177289
151767,5579117
151768,5162263
151772,5123395
151773,5168916
151774,5289758
151778,5194138
151781,5289758
151783,5156805
151790,5121368
151795,5200408
151803,5131377
151804,5586344
151805,5166803
151807,5168916
151813,5102794
151821,5289758
151822,5289758
151823,5200408
151826,5128224
151831,5242509
151837,5289423
151839,5111564
151841,5123395
151843,5194143
151844,5162263
151845,5192835
151851,5194143
151856,5242509
151859,5123395
151860,5207205
151862,5171197
151863,5162232
151868,5605867
151873,5177289
151877,5149490
151891,5171873
151893,5171873
151895,5156805
151896,5289758
151897,5289758
151898,5121368
151899,5208382
151902,5123395
151903,5171197
151905,5162232
151907,5289916
151911,5234088
151914,5168980
151916,5166803
151921,5178402
151923,5162263
151924,5168916
151927,5131377
151928,5168980
151929,5131377
151937,5194289
151939,5131377
151940,5178402
151941,5242335
151944,5283167
151945,5289077
151950,5177289
151958,5283167
151960,5194138
151963,5171197
151964,5194289
151965,5194289
151968,5102794
151969,5156805
151971,5102794
151972,5207205
151974,5579117
151975,5091475
151976,5149490
151978,5117945
151981,5168916
151987,5178402
151988,5283167
151989,5289758
151990,5178402
151993,5096477
151994,5289759
151995,5194129
151996,5111564
151998,5208930
152002,5289758
152005,5209192
152007,5194289
152008,5209192
152010,5177289
152017,5194129
152020,5209192
152022,5244076
152025,5162263
152027,5156805
152028,5162263
152036,5607263
152038,5579117
152040,5579117
152041,5289397
152042,5289397
152043,5077656
152046,5162263
152061,5121368
152062,5121368
152069,5579117
152071,5091475
152075,5156805
152076,5171197
152078,5171873
152079,5171197
152080,5177289
152081,5077656
152082,5209192
152084,5283167
152085,5283167
152087,5283167
152088,5194138
152089,5289423
152092,5289423
152093,5289423
152094,5289423
152095,5289423
152098,5194129
152099,5234088
152101,5192835
152105,5149490
152107,5289423
152108,5289423
152109,5077656
152113,5244076
152114,5244076
152117,5178402
152120,5111564
152124,5166803
152125,5166803
152127,5231856
152128,5194289
152133,5170096
152134,5283167
152139,5289758
152140,5289758
152144,5194129
152153,5207205
152155,5579117
152158,5579117
152161,5091475
152162,5091475
152164,5289077
152169,5077656
152175,5234088
152179,5289077
152184,5077656
152185,5077656
152186,5077656
152189,5102794
152190,5102794
152191,5102794
152197,5077656
152202,5289397
152205,5289397
152206,5209192
152207,5244076
152209,5171197
152213,5194129
152214,5149490
152219,5586344
152222,5207205
152226,5162232
152231,5077656
152232,5162263
152234,5123395
152237,5192835
152238,5131377
152248,5194289
152252,5289758
152257,5244076
152266,5207205
152272,5166803
152275,5194129
152276,5177289
152277,5194289
152278,5579117
152279,5289758
152282,5192835
152291,5234088
152295,5194143
152296,5289752
152298,5283167
152302,5283167
152303,5117945
152305,5171197
152307,5234088
152310,5077656
152312,5156805
152314,5156805
152316,5231856
152320,5586344
152322,5586344
152323,5207205
152325,5091475
152326,5091475
152327,5208382
152328,5283167
152329,5077656
152330,5091475
152331,5283167
152337,5194129
152338,5200408
152339,5194129
152341,5131377
152346,5289423
152347,5289397
152352,5168916
152358,5077656
152359,5123395
152362,5123395
152364,5091475
152365,5166803
152366,5128224
152367,5289752
152373,5123395
152380,5170096
152386,5168980
152390,5200408
152395,5096477
152397,5289423
152399,5244076
152401,5208382
152403,5128224
152405,5149490
152411,5162232
152412,5178402
152413,5162232
152416,5289752
152417,5123395
152421,5177289
152422,5171873
152424,5166803
152425,5284905
152426,5177289
152427,5242335
152429,5162263
152430,5168980
152431,5242509
152433,5194138
152434,5171197
152435,5194138
152437,5244076
152438,5194138
152441,5194129
152444,5289397
152446,5242509
152447,5242509
152448,5168916
152451,5579117
152452,5607204
152453,5586344
152456,5207205
152473,5289758
152475,5208930
152476,5289758
152477,5289758
152478,5289758
152480,5123395
152481,5131377
152484,5171197
152485,5194138
152487,5207205
152493,5244076
152495,5242335
152496,5283167
152500,5123395
152501,5289077
152505,5156805
152509,5208382
152510,5095928
152514,5289758
152516,5605867
152518,5208930
152524,5178402
152527,5128224
152531,5289423
152533,5194129
152535,5234088
152536,5208382
152538,5096477
152539,5096477
152540,5096477
152541,5096477
152542,5096477
152543,5096477
152544,5096477
152547,5096477
152549,5096477
152551,5096477
152553,5289758
152554,5096477
152555,5289758
152556,5077656
152557,5077656
152562,5289423
152563,5289423
152567,5178402
152569,5207205
152572,5209192
152584,5250331
152589,5192835
152594,5171873
152595,5077656
152596,5242335
152597,5208930
152603,5156805
152618,5156805
152620,5579117
152624,5607263
152625,5111564
152626,5077656
152630,5194289
152635,5194289
152636,5194143
152639,5194289
152642,5168916
152643,5102794
152645,5156805
152650,5242509
152651,5192835
152652,5242509
152654,5102794
152660,5131377
152664,5590154
152665,5590154
152666,5579117
152670,5128224
152674,5283167
152676,5289758
152677,5590154
152681,5111564
152685,5128224
152686,5209192
152687,5194129
152688,5194129
152689,5242509
152690,5242335
152695,5128224
152696,5166803
152705,5207205
152707,5149490
152708,5128224
152712,5128224
152714,5128224
152716,5128224
152719,5106032
152721,5289758
152722,5289758
152728,5250331
152732,5283167
152734,5575147
152735,5194289
152739,5123395
152745,5289758
152746,5178402
152748,5192835
152754,5171197
152756,5171197
152764,5289758
152766,5121368
152767,5105844
152771,5123395
152772,5289758
152778,5194129
152782,5123395
152784,5077656
152788,5171197
152789,5177289
152790,5607263
152792,5091475
152793,5149490
152794,5607263
152795,5289758
152796,5289758
152797,5289758
152802,5091475
152808,5607201
152811,5607263
152812,5131377
152813,5289758
152814,5283167
152816,5077656
152817,5171197
152820,5077656
152821,5156805
152822,5283167
152823,5289077
152825,5284905
152826,5284905
152830,5077656
152838,5077656
152841,5162232
152844,5192835
152847,5192835
152849,5128224
152850,5192835
152853,5200408
152854,5192835
152856,5131377
152858,5289758
152860,5178402
152861,5200408
152862,5289758
152864,5289758
152871,5250331
152872,5607263
152873,5607263
152874,5607263
152875,5607263
152876,5168916
152879,5602763
152881,5077656
152882,5289758
152884,5178402
152890,5289752
152892,5123395
152899,5289758
152900,5289758
152901,5207205
152903,5194289
152904,5091475
152905,5091475
152907,5177289
152908,5091475
152913,5178402
152916,5289397
152919,5131377
152924,5209192
152930,5096477
152935,5234088
152937,5077656
152946,5194129
152948,5289423
152953,5289752
152954,5250331
152955,5607203
152962,5095928
152963,5283167
152964,5283167
152966,5283167
152967,5283167
152970,5194138
152971,5128224
152972,5289758
152973,5091475
152974,5607204
152976,5209192
152977,5231856
152979,5289397
152980,5077656
152981,5077656
152982,5077656
152983,5091475
152984,5156805
152986,5171873
152992,5207205
152993,5192835
152995,5242509
153000,5283167
153001,5289077
153003,5283167
153004,5117945
153005,5111564
153006,5171197
153007,5171197
153011,5283167
153013,5090073
153014,5162232
153018,5128224
153022,5209192
153024,5607201
153028,5242509
153030,5208930
153031,5077656
153032,5077656
153037,5077656
153038,5123395
153041,5091475
153043,5289423
153046,5117945
153047,5244076
153048,5091475
153050,5607204
153052,5250331
153053,5111564
153056,5149490
153062,5207205
153067,5579117
153068,5171873
153069,5194138
153073,5194138
153075,5200408
153078,5077656
153079,5121368
153080,5091475
153081,5244076
153082,5162232
153083,5289758
153084,5209192
153092,5171197
153093,5156805
153098,5149490
153103,5194138
153108,5289423
153109,5123395
153110,5289758
153111,5289758
153112,5194138
153114,5194138
153115,5194138
153116,5194138
153117,5194129
153123,5111564
153124,5123395
153129,5162263
153130,5106032
153133,5117945
153140,5579117
153141,5194289
153146,5178402
153147,5111564
153148,5178402
153149,5194138
153151,5289397
153152,5244076
153158,5289397
153160,5102794
153161,5162263
153162,5162263
153163,5289752
153165,5194143
153166,5606452
153170,5289752
153173,5231856
153178,5289758
153180,5289758
153182,5289758
153183,5289758
153185,5289758
153188,5171197
153191,5171197
153204,5166803
153207,5095928
153210,5171197
153216,5156805
153219,5289752
153220,5162263
153224,5208930
153225,5200408
153230,5575147
153233,5131377
153236,5162263
153237,5131377
153241,5178402
153243,5194129
153244,5162263
153245,5178402
153246,5131377
153247,5131377
153248,5077656
153253,5200408
153256,5289423
153259,5111564
153264,5106032
153265,5106032
153272,5108890
153273,5156805
153277,5208382
153280,5192835
153282,5111564
153284,5194289
153290,5077656
153292,5194289
153294,5077656
153305,5168916
153315,5289423
153322,5131377
153324,5575147
153326,5244076
153331,5208930
153335,5194143
153336,5208382
153337,5283167
153338,5289758
153343,5166803
153344,5105844
153349,5168980
153351,5117945
153354,5111564
153355,5095928
153356,5096477
153358,5166803
153365,5194289
153372,5168980
153373,5231856
153382,5123395
153384,5168980
153386,5242509
153390,5156805
153391,5162263
153395,5077656
153405,5121368
153406,5077656
153408,5128224
153409,5289752
153411,5242509
153412,5168916
153414,5607201
153417,5171197
153429,5289397
153430,5590154
153432,5250331
153451,5242509
153452,5250331
153459,5194129
153461,5128224
153462,5096477
153463,5128224
153468,5234088
153469,5289752
153470,5091475
153472,5289758
153473,5289758
153475,5171197
153477,5289752
153485,5077656
153490,5208382
153491,5149490
153496,5149490
153498,5077656
153505,5171197
153506,5178402
153507,5156805
153509,5156805
153510,5156805
153512,5162232
153513,5128224
153515,5575147
153516,5289752
153517,5607204
153520,5102794
153521,5192835
153523,5289758
153526,5091475
153529,5091475
153539,5177289
153548,5606452
153553,5602763
153554,5171197
153556,5194129
153559,5607263
153560,5607263
153561,5579117
153566,5231856
153570,5111564
153572,5289758
153573,5289758
153577,5128224
153578,5091475
153579,5077656
153588,5156805
153589,5208930
153594,5163597
153595,5242509
153596,5163597
153598,5163597
153599,5131377
153600,5605836
153601,5289758
153612,5289752
153613,5131377
153617,5209192
153618,5209192
153621,5289758
153622,5077656
153633,5171197
153634,5077656
153635,5289758
153639,5194138
153642,5096477
153643,5096477
153645,5283167
153648,5149490
153654,5170096
153662,5171197
153669,5171197
153671,5123395
153676,5289758
153677,5289077
153678,5156805
153680,5208382
153686,5123395
153687,5289752
153693,5162263
153695,5200408
153696,5289758
153697,5289758
153701,5121368
153702,5194289
153704,5194129
153708,5171197
153715,5289423
153717,5289397
153723,5166803
153725,5162263
153729,5123395
153733,5123395
153734,5208930
153738,5111564
153740,5194138
153743,5283167
153754,5077656
153765,5123395
153768,5111564
153771,5131377
153779,5095928
153780,5579117
153781,5231856
153782,5602763
153794,5168916
153804,5106032
153805,5289423
153807,5192835
153810,5149490
153823,5077656
153825,5289752
153826,5121368
153829,5171197
153833,5250331
153839,5289758
153840,5131377
153847,5123395
153849,5194138
153853,5194289
153857,5194138
153864,5194129
153866,5162263
153867,5283167
153868,5166803
153869,5234088
153877,5579117
153880,5106032
153883,5289758
153884,5208930
153886,5096477
153888,5162263
153893,5168980
153897,5289758
153902,5209192
153911,5242335
153918,5234088
153919,5096477
153920,5207205
153922,5194143
153923,5171873
153924,5123395
153925,5586344
153927,5194143
153929,5209192
153931,5208382
153933,5131377
153934,5208382
153938,5289758
153939,5289758
153940,5289758
153941,5289758
153942,5289758
153943,5289758
153944,5194143
153945,5123395
153946,5123395
153947,5289077
153955,5289758
153960,5178402
153966,5289397
153967,5091475
153971,5162263
153973,5289752
153978,5105844
153988,5194138
153999,5171197
154001,5200408
154002,5131377
154009,5209192
154015,5077656
154017,5128224
154020,5077656
154024,5200408
154030,5231856
154031,5192835
154033,5131377
154035,5289077
154046,5096477
154051,5077656
154053,5123395
154058,5194144
154061,5289752
154064,5171197
154073,5283167
154076,5289758
154077,5607263
154081,5177289
154091,5208930
154093,5194129
154094,5168980
154103,5208382
154104,5077656
154113,5283167
154119,5162232
154120,5149490
154122,5162232
154123,5289758
154124,5289397
154128,5194144
154131,5283167
154133,5194138
154138,5250331
154143,5194138
154145,5244076
154146,5605867
154154,5128224
154155,5586344
154156,5242509
154161,5194129
154162,5171197
154163,5194129
154164,5177289
154166,5162232
154167,5289397
154169,5194138
154171,5166803
154175,5194138
154176,5162263
154178,5234088
154180,5207205
154184,5077656
154185,5077656
154187,5177289
154188,5194129
154193,5289397
154195,5244076
154197,5128224
154198,5607203
154202,5128224
154203,5168916
154205,5289758
154206,5106032
154207,5106032
154208,5106032
154209,5162263
154212,5289423
154213,5289423
154214,5289423
154216,5289423
154222,5289758
154224,5168916
154228,5162263
154230,5168980
154233,5102794
154234,5607203
154241,5289758
154245,5194289
154246,5077656
154248,5171197
154251,5283167
154252,5579117
154255,5283167
154256,5149490
154258,5200408
154259,5194289
154261,5283167
154262,5283167
154263,5283167
154264,5289752
154265,5289752
154267,5077656
154273,5077656
154275,5200408
154280,5131377
154281,5168916
154283,5250331
154291,5192835
154294,5289758
154296,5194143
154299,5289423
154301,5178402
154302,5289758
154305,5234088
154328,5077656
154331,5586344
154335,5602763
154336,5091475
154341,5096477
154347,5289423
154353,5166803
154358,5250331
154359,5131377
154362,5234088
154363,5289758
154364,5077656
154365,5096477
154366,5234088
154367,5156805
154370,5289752
154379,5283167
154381,5207205
154387,5168916
154389,5250331
154390,5250331
154391,5590154
154410,5209192
154411,5242509
154412,5289752
154413,5289752
154416,5289752
154417,5171197
154419,5171197
154422,5575147
154423,5208382
154425,5156805
154427,5171197
154430,5171197
154431,5289758
154435,5200408
154439,5162232
154440,5605867
154441,5231856
154447,5208382
154454,5171873
154455,5289758
154456,5590154
154459,5590154
154460,5590154
154464,5149490
154466,5207205
154470,5128224
154471,5171197
154472,5128224
154473,5171197
154474,5177289
154476,5096477
154481,5166803
154484,5289397
154490,5289758
154493,5289752
154494,5289752
154495,5289752
154496,5289752
154498,5289752
154499,5289752
154500,5289752
154501,5289752
154504,5131377
154505,5607263
154515,5156805
154522,5111564
154523,5166803
154531,5121368
154532,5156805
154537,5171197
154540,5194138
154542,5128224
154543,5168980
154545,5171197
154547,5149490
154553,5171197
154557,5579117
154561,5171873
154565,5091475
154567,5606452
154569,5283167
154571,5586344
154575,5250331
154577,5250331
154579,5096477
154583,5194129
154596,5200408
154598,5200408
154602,5128224
154603,5077656
154604,5096477
154605,5289077
154610,5207205
154611,5579117
154618,5607203
154619,5194289
154621,5200408
154622,5091475
154623,5123395
154624,5123395
154625,5207205
154626,5242509
154629,5207205
154630,5242509
154633,5178402
154637,5208382
154639,5177289
154646,5123395
154651,5149490
154661,5242509
154667,5208382
154670,5289077
154678,5207205
154680,5283167
154689,5250331
154691,5194143
154698,5123395
154699,5607203
154701,5231856
154702,5289397
154704,5171197
154706,5194289
154723,5602763
154725,5077656
154726,5168916
154729,5194138
154736,5283167
154737,5162263
154744,5289752
154749,5123395
154753,5128224
154754,5289077
154756,5128224
154758,5128224
154762,5289758
154763,5283167
154764,5283167
154765,5607204
154766,5289397
154767,5283167
154770,5162263
154773,5208930
154774,5289423
154776,5289758
154778,5194129
154779,5289758
154782,5289423
154785,5171197
154786,5289758
154787,5289758
154792,5284905
154794,5242509
154795,5077656
154796,5105844
154797,5207205
154798,5162232
154801,5207205
154802,5156805
154803,5178402
154804,5178402
154805,5149490
154806,5168980
154807,5077656
154808,5289752
154813,5250331
154814,5289758
154815,5105844
154817,5289077
154821,5289758
154822,5579117
154825,5095928
154830,5289758
154833,5178402
154840,5250331
154842,5244076
154843,5200408
154844,5244076
154848,5194129
154856,5194144
154861,5117945
154862,5607263
154868,5160319
154870,5128224
154875,5128224
154876,5096477
154877,5208930
154878,5234088
154879,5117945
154883,5200408
154884,5579117
154886,5200408
154887,5207205
154888,5194143
154890,5289758
154891,5166803
154894,5289758
154896,5192835
154897,5192835
154899,5077656
154901,5131377
154902,5168916
154903,5579117
154905,5283167
154907,5289397
154908,5171197
154910,5162263
154914,5575147
154920,5283167
154921,5207205
154922,5194144
154927,5095928
154930,5170096
154931,5194138
154932,5200408
154934,5579117
154935,5194143
154936,5192835
154937,5289423
154941,5194289
154949,5208382
154950,5289752
154951,5289752
154953,5131377
154960,5178402
154961,5194138
154965,5607204
154966,5208930
154970,5289758
154972,5194129
154973,5177289
154974,5178402
154977,5171873
154983,5244076
154984,5111564
154986,5168916
154987,5289758
154990,5170096
154991,5171197
154992,5170096
154997,5077656
154999,5077656
155000,5171873
155006,5289758
155008,5128224
155010,5194129
155013,5607204
155020,5171873
155021,5590154
155022,5590154
155023,5590154
155026,5208382
155027,5289758
155028,5208382
155034,5283167
155036,5096477
155041,5607203
155044,5171197
155048,5117945
155049,5096477
155052,5194129
155053,5077656
155055,5250331
155056,5289423
155058,5131377
155060,5242509
155061,5607203
155062,5250331
155063,5242509
155065,5131377
155066,5128224
155070,5231608
155073,5096477
155074,5250331
155075,5178402
155076,5234088
155081,5207205
155083,5194129
155084,5170096
155085,5289423
155086,5289423
155087,5194144
155092,5231608
155094,5162263
155096,5192835
155098,5091475
155099,5077656
155103,5178402
155106,5168916
155111,5242335
155112,5607204
155114,5149490
155124,5128224
155125,5207205
155126,5091475
155127,5091475
155132,5208382
155137,5171197
155139,5231608
155145,5163597
155147,5163597
155149,5106032
155150,5194129
155151,5106032
155152,5106032
155153,5106032
155154,5091475
155155,5106032
155156,5194129
155157,5177289
155158,5095928
155160,5207205
155161,5207205
155162,5102794
155163,5102794
155164,5289758
155165,5106032
155166,5607204
155167,5607204
155171,5117945
155172,5166803
155175,5209192
155178,5128224
155179,5607204
155180,5128224
155181,5208382
155186,5234088
155187,5162263
155189,5166803
155191,5207205
155194,5111564
155195,5111564
155198,5123395
155199,5605867
155211,5171197
155212,5077656
155213,5602763
155215,5250331
155216,5171197
155221,5168980
155222,5162263
155223,5171197
155224,5209192
155225,5579117
155227,5289758
155230,5289758
155231,5156805
155235,5289758
155240,5579117
155241,5160319
155242,5177289
155243,5178402
155244,5194143
155246,5177289
155247,5177289
155249,5123395
155251,5177289
155254,5178402
155256,5171197
155264,5123395
155267,5170096
155268,5250331
155269,5250331
155270,5289077
155272,5192835
155273,5242509
155276,5166803
155285,5200408
155287,5194138
155288,5077656
155289,5178402
155290,5178402
155291,5283167
155292,5283167
155293,5283167
155294,5166803
155298,5128224
155318,5106032
155319,5106032
155320,5106032
155321,5192835
155323,5091475
155325,5194289
155330,5131377
155335,5607204
155345,5162263
155346,5091475
155347,5234088
155349,5091475
155350,5231856
155352,5096477
155360,5091475
155361,5128224
155362,5162263
155363,5289077
155364,5586344
155365,5586344
155366,5178402
155372,5194144
155375,5149417
155378,5160319
155382,5289077
155383,5289752
155384,5077656
155388,5208382
155389,5579117
155392,5234088
155393,5096477
155394,5231856
155396,5242509
155398,5200408
155399,5289758
155401,5105844
155402,5208382
155409,5283167
155410,5289423
155415,5289397
155417,5192835
155418,5207205
155426,5289397
155428,5168980
155434,5162263
155436,5579117
155437,5194138
155438,5194138
155439,5171873
155440,5575147
155442,5283167
155445,5105844
155449,5111564
155451,5289758
155452,5289758
155455,5077656
155457,5091475
155462,5077656
155465,5605867
155471,5102794
155476,5194129
155479,5162263
155486,5575147
155487,5208930
155488,5244076
155490,5168916
155491,5091475
155492,5283167
155497,5242509
155499,5289752
155500,5242509
155502,5162263
155513,5096477
155515,5283167
155516,5166803
155522,5289758
155527,5194143
155532,5289077
155536,5168980
155540,5105844
155541,5289758
155544,5077656
155545,5289758
155546,5607203
155561,5289077
155562,5106032
155564,5289397
155573,5602763
155574,5289758
155576,5194129
155580,5168916
155587,5605867
155588,5200408
155591,5208382
155592,5156805
155602,5231608
155607,5231856
155615,5131377
155616,5234088
155619,5131377
155624,5192835
155627,5207205
155631,5207205
155632,5111564
155638,5200408
155639,5166803
155640,5111564
155641,5166803
155643,5289752
155656,5117945
155658,5231608
155664,5149490
155668,5149490
155678,5128224
155681,5192835
155682,5089133
155684,5089133
155685,5095928
155688,5123395
155689,5208382
155694,5602763
155696,5628699
155699,5194289
155705,5131377
155706,5106032
155707,5250331
155708,5194129
155711,5234088
155713,5234088
155716,5178402
155717,5106032
155718,5250331
155719,5106032
155720,5106032
155722,5123395
155723,5234088
155724,5194129
155726,5207205
155729,5194289
155731,5156805
155735,5091475
155739,5106032
155743,5162263
155744,5209192
155746,5579117
155748,5162263
155749,5194138
155750,5289397
155757,5579117
155758,5634154
155762,5096477
155765,5128224
155766,5160319
155771,5194143
155774,5194138
155789,5170096
155793,5096477
155794,5096477
155796,5091475
155800,5289758
155806,5106032
155807,5106032
155808,5590154
155809,5283167
155812,5289752
155813,5289752
155815,5192835
155817,5096477
155822,5289758
155829,5289397
155830,5096477
155831,5289758
155832,5289758
155833,5289758
155840,5192835
155846,5207205
155849,5171197
155853,5170096
155856,5289423
155863,5095928
155866,5602763
155867,5095928
155868,5128224
155869,5242335
155870,5128224
155879,5105844
155880,5607263
155883,5156805
155884,5283167
155885,5192835
155887,5176078
155891,5128224
155892,5111564
155903,5102794
155904,5102794
155909,5283167
155910,5607263
155914,5123395
155915,5168916
155916,5123395
155917,5171197
155919,5111564
155923,5168916
155925,5289397
155928,5234088
155931,5096477
155946,5192835
155951,5200408
155955,5156805
155965,5208382
155966,5121368
155967,5607204
155974,5170096
155975,5170096
155976,5170096
155992,5289758
155994,5156805
156003,5231856
156005,5283167
156007,5590154
156009,5602763
156011,5171197
156015,5209192
156016,5602763
156018,5168980
156021,5590154
156022,5111564
